place_id,name,types,formatted_address,rating,user_ratings_total,geometry,website,formatted_phone_number,price_level,delivery,dine_in,reservable,serves_breakfast,serves_lunch,serves_dinner,serves_beer,serves_wine,opening_hours
ChIJEeD7SKvbfkcRqo0NAH0k_u8,Zairo,"['food', 'restaurant', 'point_of_interest', 'establishment']","Prato della Valle, 51, 35123 Padova PD, Italy",4.2,2681.0,"{'location': {'lat': 45.39791109999999, 'lng': 11.8785629}, 'viewport': {'northeast': {'lat': 45.39922583029149, 'lng': 11.8797721302915}, 'southwest': {'lat': 45.39652786970849, 'lng': 11.87707416970849}}}",http://zairo.net/,049 663803,2.0,False,True,True,False,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1430'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1900'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '0001'}, 'open': {'day': 2, 'time': '1900'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '0001'}, 'open': {'day': 3, 'time': '1900'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '0001'}, 'open': {'day': 4, 'time': '1900'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '0001'}, 'open': {'day': 5, 'time': '1900'}}, {'close': {'day': 6, 'time': '1430'}, 'open': {'day': 6, 'time': '1200'}}, {'close': {'day': 0, 'time': '0001'}, 'open': {'day': 6, 'time': '1900'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u202fPM\u2009–\u200912:01\u202fAM', 'Wednesday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u202fPM\u2009–\u200912:01\u202fAM', 'Thursday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u202fPM\u2009–\u200912:01\u202fAM', 'Friday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u202fPM\u2009–\u200912:01\u202fAM', 'Saturday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u202fPM\u2009–\u200912:01\u202fAM', 'Sunday: 12:00\u2009–\u20092:30\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM']}"
ChIJ52EB3KzbfkcRLv8hMLP1IA8,Orsucci,"['food', 'point_of_interest', 'restaurant', 'establishment']","Corso Vittorio Emanuele II, 18, 35123 Padova PD, Italy",4.6,1139.0,"{'location': {'lat': 45.397555, 'lng': 11.874138}, 'viewport': {'northeast': {'lat': 45.3988858302915, 'lng': 11.8755458302915}, 'southwest': {'lat': 45.39618786970851, 'lng': 11.8728478697085}}}",https://pizzeriaorsuccidal1922.wordpress.com/,049 875 9313,1.0,False,True,True,False,False,True,True,False,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1715'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1715'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1715'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1715'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1715'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1715'}}], 'weekday_text': ['Monday: 5:15\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: 5:15\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 5:15\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: Closed', 'Friday: 5:15\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 5:15\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 5:15\u202fPM\u2009–\u200912:00\u202fAM']}"
ChIJpThkkazbfkcR_ZAfff-TNO4,Terrazza Carducci,"['establishment', 'point_of_interest', 'restaurant', 'food']","Via Giosuè Carducci, 2/B, 35123 Padova PD, Italy",4.4,1119.0,"{'location': {'lat': 45.39704020000001, 'lng': 11.8754675}, 'viewport': {'northeast': {'lat': 45.3983691802915, 'lng': 11.8768809802915}, 'southwest': {'lat': 45.39567121970851, 'lng': 11.8741830197085}}}",,049 876 6183,2.0,False,True,True,,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1430'}, 'open': {'day': 0, 'time': '1230'}}, {'close': {'day': 0, 'time': '2230'}, 'open': {'day': 0, 'time': '1930'}}, {'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '1230'}}, {'close': {'day': 1, 'time': '2230'}, 'open': {'day': 1, 'time': '1930'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '1230'}}, {'close': {'day': 2, 'time': '2230'}, 'open': {'day': 2, 'time': '1930'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1230'}}, {'close': {'day': 4, 'time': '2230'}, 'open': {'day': 4, 'time': '1930'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '1230'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1930'}}, {'close': {'day': 6, 'time': '1430'}, 'open': {'day': 6, 'time': '1230'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1930'}}], 'weekday_text': ['Monday: 12:30\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200910:30\u202fPM', 'Tuesday: 12:30\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200910:30\u202fPM', 'Wednesday: Closed', 'Thursday: 12:30\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200910:30\u202fPM', 'Friday: 12:30\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200910:30\u202fPM', 'Saturday: 12:30\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200910:30\u202fPM', 'Sunday: 12:30\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200910:30\u202fPM']}"
ChIJ_3dC4k3afkcRXwGwiT_mJ3U,Veganda,"['establishment', 'restaurant', 'point_of_interest', 'food']","Via Cavazzana, Prato della Valle, 1, 35123 Padova PD, Italy",4.1,1402.0,"{'location': {'lat': 45.3969583, 'lng': 11.879257}, 'viewport': {'northeast': {'lat': 45.39825073029149, 'lng': 11.8805691302915}, 'southwest': {'lat': 45.39555276970849, 'lng': 11.8778711697085}}}",https://social.quandoo.com/en/groups/Veganda,049 205 0289,1.0,True,True,True,True,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2330'}, 'open': {'day': 0, 'time': '0930'}}, {'close': {'day': 1, 'time': '2330'}, 'open': {'day': 1, 'time': '0930'}}, {'close': {'day': 2, 'time': '2330'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0930'}}, {'close': {'day': 4, 'time': '2330'}, 'open': {'day': 4, 'time': '0930'}}, {'close': {'day': 5, 'time': '2330'}, 'open': {'day': 5, 'time': '0930'}}, {'close': {'day': 6, 'time': '2330'}, 'open': {'day': 6, 'time': '0930'}}], 'weekday_text': ['Monday: 9:30\u202fAM\u2009–\u200911:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200911:30\u202fPM', 'Wednesday: 9:30\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:30\u202fAM\u2009–\u200911:30\u202fPM', 'Friday: 9:30\u202fAM\u2009–\u200911:30\u202fPM', 'Saturday: 9:30\u202fAM\u2009–\u200911:30\u202fPM', 'Sunday: 9:30\u202fAM\u2009–\u200911:30\u202fPM']}"
ChIJdxqR22XIfkcR3hkzwGiWIDI,Osteria19/29,"['food', 'restaurant', 'point_of_interest', 'establishment']","Via Cavazzana, 24, 35123 Padova PD, Italy",3.9,735.0,"{'location': {'lat': 45.3963335, 'lng': 11.881289}, 'viewport': {'northeast': {'lat': 45.39773178029149, 'lng': 11.8824510802915}, 'southwest': {'lat': 45.39503381970849, 'lng': 11.8797531197085}}}",http://www.osteria19-29.it/,331 714 7694,2.0,True,True,True,False,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1530'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 0, 'time': '2230'}, 'open': {'day': 0, 'time': '1930'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1930'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1930'}}, {'close': {'day': 6, 'time': '1530'}, 'open': {'day': 6, 'time': '1200'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1930'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: 7:30\u2009–\u200911:00\u202fPM', 'Friday: 7:30\u2009–\u200911:00\u202fPM', 'Saturday: 12:00\u2009–\u20093:30\u202fPM, 7:30\u2009–\u200911:00\u202fPM', 'Sunday: 12:00\u2009–\u20093:30\u202fPM, 7:30\u2009–\u200910:30\u202fPM']}"
ChIJcy7o5arbfkcRU3HHqteWr5w,Bar Ristorante Aladino,"['food', 'point_of_interest', 'restaurant', 'establishment', 'bar']","Via Giuseppe Ferrari, 1/A, 35123 Padova PD, Italy",4.5,429.0,"{'location': {'lat': 45.3961586, 'lng': 11.880587}, 'viewport': {'northeast': {'lat': 45.3975531302915, 'lng': 11.8818712802915}, 'southwest': {'lat': 45.3948551697085, 'lng': 11.8791733197085}}}",,049 875 6705,1.0,True,True,True,,True,True,True,True,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1000'}}], 'weekday_text': ['Monday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: Closed', 'Wednesday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 10:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 10:00\u202fAM\u2009–\u200912:00\u202fAM']}"
ChIJpZZBCGXbfkcRSA80biTZAKo,Exforo,"['food', 'establishment', 'point_of_interest', 'restaurant']","Prato della Valle, 70/a, 35123 Padova PD, Italy",4.2,400.0,"{'location': {'lat': 45.3969785, 'lng': 11.8766025}, 'viewport': {'northeast': {'lat': 45.39846978029149, 'lng': 11.8775458802915}, 'southwest': {'lat': 45.39577181970849, 'lng': 11.8748479197085}}}",http://www.exforo.it/,340 820 6428,,False,True,True,,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1800'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1800'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1800'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1800'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1800'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1800'}}], 'weekday_text': ['Monday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: Closed']}"
ChIJLym2q2vbfkcRxHnTM1F64oY,The Food Hub,"['point_of_interest', 'restaurant', 'establishment', 'food']","Prato della Valle, 35123 Padova PD, Italy",4.5,2.0,"{'location': {'lat': 45.3967965, 'lng': 11.8770118}, 'viewport': {'northeast': {'lat': 45.3983855302915, 'lng': 11.8777757302915}, 'southwest': {'lat': 45.3956875697085, 'lng': 11.8750777697085}}}",,389 097 7352,,,True,,,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1430'}, 'open': {'day': 0, 'time': '1230'}}, {'close': {'day': 0, 'time': '2230'}, 'open': {'day': 0, 'time': '1930'}}, {'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '1230'}}, {'close': {'day': 1, 'time': '2230'}, 'open': {'day': 1, 'time': '1930'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '1230'}}, {'close': {'day': 2, 'time': '2230'}, 'open': {'day': 2, 'time': '1930'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1230'}}, {'close': {'day': 4, 'time': '2230'}, 'open': {'day': 4, 'time': '1930'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '1230'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1930'}}, {'close': {'day': 6, 'time': '1430'}, 'open': {'day': 6, 'time': '1230'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1930'}}], 'weekday_text': ['Monday: 12:30\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200910:30\u202fPM', 'Tuesday: 12:30\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200910:30\u202fPM', 'Wednesday: Closed', 'Thursday: 12:30\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200910:30\u202fPM', 'Friday: 12:30\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200910:30\u202fPM', 'Saturday: 12:30\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200910:30\u202fPM', 'Sunday: 12:30\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200910:30\u202fPM']}"
ChIJKbd2PavbfkcRdQ-6Ud4TxmY,L’Angoletto del Prà.,"['restaurant', 'food', 'meal_takeaway', 'point_of_interest', 'establishment']","PRATO DELLA VALLE 59 ang, Via Cavazzana, 35123 Padova PD, Italy",4.7,73.0,"{'location': {'lat': 45.3970654, 'lng': 11.8788257}, 'viewport': {'northeast': {'lat': 45.3983831302915, 'lng': 11.8801770802915}, 'southwest': {'lat': 45.3956851697085, 'lng': 11.8774791197085}}}",,371 398 7651,,False,True,,True,True,,True,,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0730'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0730'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0730'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0730'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0730'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '0830'}}], 'weekday_text': ['Monday: 7:30\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 8:30\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20098:00\u202fPM']}"
ChIJg_FV3KzbfkcRClf48BpD8tk,Angolo Del Prato,"['meal_takeaway', 'food', 'point_of_interest', 'restaurant', 'establishment']","Corso Vittorio Emanuele II, 1, 35123 Padova PD, Italy",2.5,2.0,"{'location': {'lat': 45.397663, 'lng': 11.8744863}, 'viewport': {'northeast': {'lat': 45.3990301302915, 'lng': 11.8757764802915}, 'southwest': {'lat': 45.3963321697085, 'lng': 11.8730785197085}}}",,,,False,,,,,,,,
ChIJu9mkx9vbfkcROEB0zFv3z48,Zakaria Kebab & Pizzeria,"['point_of_interest', 'restaurant', 'food', 'establishment']","Corso Vittorio Emanuele II, 1, 35123 Padova PD, Italy",4.3,264.0,"{'location': {'lat': 45.3977189, 'lng': 11.8744689}, 'viewport': {'northeast': {'lat': 45.3990708302915, 'lng': 11.8757807302915}, 'southwest': {'lat': 45.39637286970851, 'lng': 11.8730827697085}}}",,,1.0,,True,,,True,True,,,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1130'}}], 'weekday_text': ['Monday: 11:30\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 11:30\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 11:30\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 11:30\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 11:30\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 11:30\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 11:30\u202fAM\u2009–\u200912:00\u202fAM']}"
ChIJgRb7BQDbfkcR4fhu-Xx5_DY,Via Cavalier di Victoria Veneto 10,"['restaurant', 'food', 'point_of_interest', 'establishment']","Prato della Valle, 82, 35100 Padova PD, Italy",,,"{'location': {'lat': 45.3981764, 'lng': 11.8744172}, 'viewport': {'northeast': {'lat': 45.3994605802915, 'lng': 11.8758667802915}, 'southwest': {'lat': 45.3967626197085, 'lng': 11.8731688197085}}}",,,,,True,,,True,,True,True,
ChIJO9xW4azbfkcRf1txV5-S1dQ,Sl Food Cucina Tipica Sri Lanka,"['point_of_interest', 'food', 'restaurant', 'establishment']","Corso Vittorio Emanuele II, 28, 35123 Padova PD, Italy",4.1,79.0,"{'location': {'lat': 45.3972926, 'lng': 11.8739714}, 'viewport': {'northeast': {'lat': 45.39862313029149, 'lng': 11.8753802802915}, 'southwest': {'lat': 45.3959251697085, 'lng': 11.8726823197085}}}",,331 755 4760,,True,True,True,,True,True,True,,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u200910:00\u202fPM']}"
ChIJbXgq4arbfkcRYnT3FsI9cow,Brunch Bar Padova,"['establishment', 'restaurant', 'food', 'bar', 'point_of_interest']","Via Cavazzana, 33/35, 35123 Padova PD, Italy",4.4,59.0,"{'location': {'lat': 45.3967937, 'lng': 11.8799542}, 'viewport': {'northeast': {'lat': 45.3981054302915, 'lng': 11.8813322302915}, 'southwest': {'lat': 45.3954074697085, 'lng': 11.8786342697085}}}",,392 348 2716,,False,True,True,,,,True,True,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0630'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0630'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0630'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0630'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0630'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '0630'}}], 'weekday_text': ['Monday: 6:30\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 6:30\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 6:30\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 6:30\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 6:30\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 6:30\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: Closed']}"
ChIJs4MBZ1PafkcRRSBHq3AaiZ4,Morning Cafe' Padova,"['food', 'point_of_interest', 'establishment', 'restaurant']","Prato della Valle, 23, 35123 Padova PD, Italy",3.8,47.0,"{'location': {'lat': 45.3997277, 'lng': 11.8772908}, 'viewport': {'northeast': {'lat': 45.40103888029149, 'lng': 11.8786666802915}, 'southwest': {'lat': 45.3983409197085, 'lng': 11.8759687197085}}}",,366 445 3350,,False,True,,True,True,,True,True,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0700'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20099:00\u202fPM']}"
ChIJ-bkxL9bbfkcR7PifOdtk0Og,Ristorante Cappadocia,"['point_of_interest', 'restaurant', 'food', 'establishment']","Via Cavazzana, 43, 35123 Padova PD, Italy",,,"{'location': {'lat': 45.3967217, 'lng': 11.8802568}, 'viewport': {'northeast': {'lat': 45.3980354802915, 'lng': 11.8815940802915}, 'southwest': {'lat': 45.39533751970851, 'lng': 11.8788961197085}}}",https://www.instagram.com/cappadocia.it,,,,True,True,,,,True,True,
ChIJZemIlq7bfkcRJkKmr-mzwRM,Memmo Bistrot,"['point_of_interest', 'establishment', 'restaurant', 'food']","Prato della Valle, 12, 35123 Padova PD, Italy",4.8,33.0,"{'location': {'lat': 45.3999835, 'lng': 11.8768698}, 'viewport': {'northeast': {'lat': 45.4012714802915, 'lng': 11.8781783802915}, 'southwest': {'lat': 45.3985735197085, 'lng': 11.8754804197085}}}",https://reservations-guest.teamsystem.cloud/memmoguest,049 695 1893,,False,True,True,,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1900'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1900'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1900'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1900'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1900'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '1200'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1900'}}], 'weekday_text': ['Monday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 12:00\u2009–\u20093:00\u202fPM']}"
